epoch,train_acc,test_acc,train_loss,epoch_time_s
341,0.9496,0.929,0.018152,0.004
342,0.9515,0.929,0.017855,0.003
343,0.9514,0.932,0.017834,0.003
344,0.9501,0.925,0.017971,0.003
345,0.9499,0.928,0.017946,0.003
346,0.9503,0.93,0.017697,0.003
347,0.9498,0.929,0.017851,0.003
348,0.9509,0.934,0.017754,0.003
349,0.9501,0.934,0.017743,0.003
350,0.9508,0.931,0.017819,0.003
351,0.952,0.93,0.017644,0.004
352,0.9504,0.932,0.017539,0.003
353,0.9505,0.93,0.017533,0.003
354,0.952,0.93,0.01749,0.003
355,0.9527,0.935,0.017443,0.004
356,0.9518,0.932,0.017495,0.004
357,0.9518,0.934,0.017369,0.003
358,0.9499,0.927,0.017418,0.004
359,0.9519,0.931,0.017376,0.003
360,0.9522,0.931,0.017416,0.003
361,0.9502,0.933,0.017425,0.003
362,0.9508,0.931,0.017307,0.003
363,0.9534,0.937,0.017069,0.004
364,0.952,0.933,0.017081,0.003
365,0.9521,0.938,0.017288,0.004
366,0.952,0.937,0.017059,0.004
367,0.9524,0.937,0.017127,0.004
368,0.9524,0.933,0.017144,0.004
369,0.9546,0.932,0.016833,0.003
370,0.9518,0.93,0.01691,0.004
371,0.9523,0.933,0.016882,0.003
372,0.9513,0.93,0.016928,0.004
373,0.9533,0.932,0.016776,0.004
374,0.9541,0.933,0.016834,0.004
375,0.9534,0.935,0.016695,0.004
376,0.9527,0.931,0.016696,0.003
377,0.953,0.934,0.016566,0.003
378,0.9521,0.935,0.016893,0.003
379,0.9518,0.931,0.016774,0.004
380,0.9546,0.935,0.016495,0.003
381,0.9547,0.935,0.016464,0.003
382,0.9542,0.936,0.016489,0.003
383,0.9541,0.934,0.016603,0.004
384,0.954,0.934,0.016467,0.004
385,0.9537,0.934,0.016398,0.003
386,0.9536,0.94,0.016606,0.003
387,0.9534,0.934,0.016349,0.003
388,0.9549,0.935,0.016276,0.004
389,0.9547,0.934,0.016191,0.004
390,0.9568,0.937,0.016136,0.003
391,0.9551,0.935,0.016202,0.003
392,0.9552,0.935,0.016199,0.004
393,0.957,0.935,0.016061,0.003
394,0.9558,0.935,0.016024,0.004
395,0.9555,0.937,0.01598,0.004
396,0.956,0.939,0.016035,0.003
