step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
182,1978,2160,0.084259,0.917,9.972668e+02,9.289360e-04,0.0062,3.2991,0,3,123,1805,82,90
183,1977,2160,0.084722,0.917,9.799502e+02,1.154956e-03,0.0065,3.3099,0,9,137,1804,82,90
184,1976,2160,0.085185,0.917,9.647764e+02,1.259601e-02,0.0066,3.3092,0,3,64,1803,82,90
185,1975,2160,0.085648,0.917,1.109213e+03,1.327728e-03,0.0067,3.2885,0,7,5,1802,82,90
186,1974,2160,0.086111,0.917,1.074824e+03,1.212092e-03,0.0068,3.301,0,7,56,1801,82,90
187,1973,2160,0.086574,0.917,1.047466e+03,2.813505e-03,0.0063,3.3129,0,7,189,1800,82,90
188,1972,2160,0.087037,0.917,1.035058e+03,3.433870e-03,0.0061,3.3008,0,1,42,1799,82,90
189,1971,2160,0.0875,0.917,1.022374e+03,2.584735e-02,0.0065,3.2992,0,7,22,1798,82,90
190,1970,2160,0.087963,0.917,2.136833e+03,3.684862e-03,0.0063,3.3086,0,2,195,1797,82,90
191,1969,2160,0.088426,0.917,1.845314e+03,1.955522e-02,0.0066,3.305,0,6,99,1796,82,90
192,1968,2160,0.088889,0.917,1.666754e+03,1.135291e-02,0.0061,3.3166,0,7,40,1795,82,90
193,1967,2160,0.089352,0.918,1.763147e+03,8.454103e-03,0.0065,3.3051,0,1,159,1794,82,90
194,1966,2160,0.089815,0.919,1.685396e+03,1.998263e-02,0.0061,3.3057,0,6,87,1793,82,90
195,1965,2160,0.090278,0.919,1.579260e+03,1.839787e-03,0.0065,3.2967,0,8,88,1792,82,90
196,1964,2160,0.090741,0.919,1.505082e+03,8.189637e-03,0.0066,3.2843,0,7,141,1791,82,90
197,1963,2160,0.091204,0.918,1.556781e+03,2.967379e-03,0.007,3.3025,2,0,5,1791,82,89
198,1962,2160,0.091667,0.919,1.492257e+03,1.421151e-02,0.0062,3.2926,0,6,82,1790,82,89
199,1961,2160,0.09213,0.919,1.439429e+03,2.089041e-02,0.0062,3.2986,0,1,51,1789,82,89
200,1960,2160,0.092593,0.918,1.745395e+03,2.410770e-03,0.0061,3.3098,0,7,126,1788,82,89
201,1959,2160,0.093056,0.917,1.617512e+03,6.896233e-03,0.0063,3.2979,0,7,11,1787,82,89
202,1958,2160,0.093519,0.917,1.617636e+03,2.732313e-03,0.0063,3.3093,0,3,185,1786,82,89
203,1957,2160,0.093981,0.917,1.555793e+03,1.597981e-03,0.0062,3.3012,0,7,155,1785,82,89
204,1956,2160,0.094444,0.917,1.508974e+03,1.307634e-03,0.0066,3.2953,0,5,168,1784,82,89
205,1955,2160,0.094907,0.917,1.473526e+03,4.231822e-03,0.0062,3.3027,0,1,126,1783,82,89
206,1954,2160,0.09537,0.917,1.461769e+03,1.177862e-02,0.0069,3.305,0,7,14,1782,82,89
207,1953,2160,0.095833,0.917,1.694438e+03,2.133307e-02,0.0065,3.3044,0,6,162,1781,82,89
208,1952,2160,0.096296,0.917,1.619817e+03,5.415688e-03,0.0064,3.2933,0,1,194,1780,82,89
209,1951,2160,0.096759,0.917,1.585732e+03,2.001807e-03,0.0066,3.3026,0,1,115,1779,82,89
210,1950,2160,0.097222,0.917,1.537454e+03,1.341977e-03,0.0064,3.305,0,7,184,1778,82,89
211,1949,2160,0.097685,0.917,1.499250e+03,8.455594e-03,0.0063,3.3116,0,9,15,1777,82,89
212,1948,2160,0.098148,0.917,1.511050e+03,3.340069e-03,0.0065,3.2928,0,3,112,1776,82,89
213,1947,2160,0.098611,0.917,1.484985e+03,3.694946e-03,0.0066,3.2969,0,3,43,1775,82,89
214,1946,2160,0.099074,0.917,1.469455e+03,1.090874e-03,0.0062,3.2995,0,2,56,1774,82,89
215,1945,2160,0.099537,0.917,1.444997e+03,1.596714e-03,0.0061,3.3022,0,1,62,1773,82,89
216,1944,2160,0.1,0.917,1.426153e+03,1.908787e-02,0.0066,3.3016,0,3,53,1772,82,89
217,1943,2160,0.100463,0.917,1.772842e+03,2.891489e-02,0.0067,3.3097,0,7,66,1771,82,89
218,1942,2160,0.100926,0.917,3.081089e+03,8.798457e-03,0.006,3.3039,0,1,69,1770,82,89
219,1941,2160,0.101389,0.917,2.737000e+03,5.385987e-03,0.0063,3.3019,0,7,12,1769,82,89
220,1940,2160,0.101852,0.917,2.502202e+03,4.080277e-03,0.0065,3.3047,0,7,182,1768,82,89
221,1939,2160,0.102315,0.919,2.337464e+03,2.497747e-03,0.0063,3.2889,0,7,183,1767,82,89
222,1938,2160,0.102778,0.918,2.209762e+03,2.464142e-02,0.0066,3.3161,0,1,168,1766,82,89
223,1937,2160,0.103241,0.917,2.741391e+03,2.836898e-03,0.0062,3.3091,0,9,73,1765,82,89
224,1936,2160,0.103704,0.917,2.568877e+03,1.445861e-02,0.0062,3.295,0,3,39,1764,82,89
225,1935,2160,0.104167,0.918,2.657393e+03,1.240315e-02,0.0066,3.322,0,7,37,1763,82,89
226,1934,2160,0.10463,0.917,2.776750e+03,6.940033e-03,0.0068,3.2943,0,1,155,1762,82,89
227,1933,2160,0.105093,0.917,2.663955e+03,3.218768e-03,0.0063,3.3061,0,7,59,1761,82,89
228,1932,2160,0.105556,0.917,2.551317e+03,2.131633e-03,0.0068,3.3013,0,2,8,1760,82,89
229,1931,2160,0.106019,0.917,2.455994e+03,1.600950e-02,0.0061,3.2987,0,3,23,1759,82,89
230,1930,2160,0.106481,0.918,2.626639e+03,2.171496e-03,0.0061,3.2976,0,7,27,1758,82,89
231,1929,2160,0.106944,0.918,2.525994e+03,2.368211e-03,0.0066,3.2989,0,3,180,1757,82,89
232,1928,2160,0.107407,0.918,2.445729e+03,1.789544e-03,0.0063,3.2849,0,7,186,1756,82,89
233,1927,2160,0.10787,0.918,2.376003e+03,1.211780e-02,0.0063,3.3016,1,2,0,1756,81,89
234,1926,2160,0.108333,0.918,2.335109e+03,9.804455e-03,0.0065,3.2869,0,2,126,1755,81,89
235,1925,2160,0.108796,0.918,2.441388e+03,3.574083e-02,0.0063,3.3019,0,9,162,1754,81,89
236,1924,2160,0.109259,0.913,3.104569e+03,3.725082e-03,0.0063,3.3072,0,1,195,1753,81,89
237,1923,2160,0.109722,0.914,2.802276e+03,9.151137e-03,0.0061,3.3073,0,7,6,1752,81,89
238,1922,2160,0.110185,0.916,2.738142e+03,5.692527e-03,0.0065,3.2974,0,3,172,1751,81,89
239,1921,2160,0.110648,0.915,2.598474e+03,2.362172e-03,0.0062,3.3081,0,5,40,1750,81,89
240,1920,2160,0.111111,0.915,2.477406e+03,1.036032e-02,0.0061,3.2944,0,6,46,1749,81,89
241,1919,2160,0.111574,0.916,2.385282e+03,7.230239e-03,0.0062,3.2958,0,6,80,1748,81,89
242,1918,2160,0.112037,0.916,2.314125e+03,5.675868e-03,0.0065,3.2959,0,1,185,1747,81,89
243,1917,2160,0.1125,0.916,2.289250e+03,8.534143e-03,0.0062,3.2967,0,3,14,1746,81,89
