step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
144,2016,2160,0.066667,0.852,1.006185e+02,2.737779e-02,3.4484,1.5564,0,6,25,1828,90,97
145,2015,2160,0.06713,0.851,1.031910e+02,2.915123e-02,3.3875,1.3831,0,6,106,1827,90,97
146,2014,2160,0.067593,0.854,1.135555e+02,2.866660e-02,3.4285,1.2015,0,8,146,1826,90,97
147,2013,2160,0.068056,0.852,1.020286e+02,3.019250e-02,3.4418,1.3885,1,0,6,1826,89,97
148,2012,2160,0.068519,0.85,1.021783e+02,3.480332e-02,3.3882,1.3864,0,6,107,1825,89,97
149,2011,2160,0.068981,0.852,1.117420e+02,3.254031e-02,3.3841,1.5137,0,0,116,1824,89,97
150,2010,2160,0.069444,0.844,1.066785e+02,3.290578e-02,3.4666,1.3298,0,6,60,1823,89,97
151,2009,2160,0.069907,0.842,1.171809e+02,3.365951e-02,3.4169,1.3756,0,6,27,1822,89,97
152,2008,2160,0.07037,0.841,1.117447e+02,1.634691e-02,3.4479,1.3906,0,7,126,1821,89,97
153,2007,2160,0.070833,0.834,1.094695e+02,2.792513e-02,3.3914,1.3775,0,6,164,1820,89,97
154,2006,2160,0.071296,0.837,1.064457e+02,3.070164e-02,3.4361,1.4057,0,6,115,1819,89,97
155,2005,2160,0.071759,0.837,1.146675e+02,3.348771e-02,3.4279,1.1321,1,0,7,1819,88,97
156,2004,2160,0.072222,0.838,3.208759e+03,3.521560e-02,3.4409,1.1652,0,7,157,1818,88,97
157,2003,2160,0.072685,0.834,1.695555e+02,3.160131e-02,3.5105,1.3757,0,6,62,1817,88,97
158,2002,2160,0.073148,0.834,1.657481e+02,1.529323e-02,3.4492,1.8447,0,7,183,1816,88,97
159,2001,2160,0.073611,0.829,1.663840e+02,3.017882e-02,3.5324,1.3795,0,6,118,1815,88,97
160,2000,2160,0.074074,0.833,1.698761e+02,3.061481e-02,3.4469,2.0608,0,6,3,1814,88,97
161,1999,2160,0.074537,0.826,1.678311e+02,3.262702e-02,3.4345,1.6305,0,6,65,1813,88,97
162,1998,2160,0.075,0.831,1.694764e+02,2.928134e-02,3.4578,1.3504,0,6,181,1812,88,97
163,1997,2160,0.075463,0.822,1.675880e+02,3.425973e-02,3.5152,1.908,1,0,8,1812,87,97
164,1996,2160,0.075926,0.825,1.703895e+02,3.444175e-02,3.3978,1.3562,0,6,182,1811,87,97
165,1995,2160,0.076389,0.817,1.744724e+02,2.912097e-02,3.4711,1.185,0,6,186,1810,87,97
166,1994,2160,0.076852,0.819,1.657193e+02,1.766201e-02,3.4476,1.6691,0,6,190,1809,87,97
