step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
478,1782,2260,0.211504,0.126,5.480479e-07,7.480754e-03,0.2118,0.0203,0,7,43,1596,71,49,65
479,1781,2260,0.211947,0.126,5.509702e-07,9.288859e-03,0.2121,0.0217,0,7,177,1595,71,49,65
480,1780,2260,0.212389,0.126,5.545037e-07,6.283210e-03,0.2227,0.0219,0,7,13,1594,71,49,65
481,1779,2260,0.212832,0.126,5.499894e-07,7.272913e-03,0.2261,0.0217,0,7,29,1593,71,49,65
482,1778,2260,0.213274,0.126,5.615529e-07,5.705313e-03,0.2271,0.0226,0,7,49,1592,71,49,65
483,1777,2260,0.213717,0.126,5.618255e-07,1.076867e-02,0.2267,0.0207,3,8,3,1592,71,49,64
484,1776,2260,0.214159,0.126,5.756943e-07,1.262876e-02,0.2137,0.0221,3,1,3,1592,71,49,63
485,1775,2260,0.214602,0.126,5.889676e-07,1.052128e-03,0.2239,3.6514,0,4,173,1591,71,49,63
486,1774,2260,0.215044,0.126,5.922051e-07,1.236539e-03,0.2196,0.0235,1,7,3,1591,70,49,63
487,1773,2260,0.215487,0.126,6.060881e-07,3.711976e-03,0.2188,0.0208,0,9,41,1590,70,49,63
488,1772,2260,0.215929,0.126,6.206384e-07,3.713112e-03,0.2258,0.0214,0,9,28,1589,70,49,63
489,1771,2260,0.216372,0.126,6.153835e-07,1.322952e-02,0.2257,0.0205,1,2,2,1589,69,49,63
490,1770,2260,0.216814,0.126,6.300028e-07,9.573774e-03,0.2341,0.0201,0,2,161,1588,69,49,63
491,1769,2260,0.217257,0.126,6.433001e-07,1.467299e-02,0.232,0.0205,0,2,184,1587,69,49,63
492,1768,2260,0.217699,0.126,6.332696e-07,7.708574e-03,0.2399,0.0223,0,2,126,1586,69,49,63
493,1767,2260,0.218142,0.126,6.422364e-07,9.069102e-03,0.2208,0.0225,0,2,164,1585,69,49,63
494,1766,2260,0.218584,0.126,6.463473e-07,9.556125e-03,0.2394,0.0223,0,2,40,1584,69,49,63
495,1765,2260,0.219027,0.126,6.519562e-07,1.120810e-02,0.2213,0.021,0,2,171,1583,69,49,63
496,1764,2260,0.219469,0.126,6.511723e-07,1.184725e-02,0.2132,0.0224,0,2,50,1582,69,49,63
497,1763,2260,0.219912,0.126,6.531633e-07,9.855959e-03,0.2258,0.0231,0,2,32,1581,69,49,63
498,1762,2260,0.220354,0.126,6.478857e-07,9.576987e-03,0.2139,0.0244,0,2,12,1580,69,49,63
499,1761,2260,0.220796,0.126,6.555146e-07,1.078598e-02,0.2228,0.0223,0,2,101,1579,69,49,63
