step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
157,2003,2160,0.072685,0.917,2.703729e+01,1.650834e-03,0.6547,3.7793,0,2,56,1808,96,98
158,2002,2160,0.073148,0.917,2.981319e+01,1.650942e-03,0.617,3.6709,0,0,2,1807,96,98
159,2001,2160,0.073611,0.917,2.943158e+01,1.689906e-03,0.6611,3.7124,0,8,110,1806,96,98
160,2000,2160,0.074074,0.917,3.082247e+01,1.669746e-03,0.6041,3.6411,0,9,78,1805,96,98
161,1999,2160,0.074537,0.917,2.991391e+01,1.669622e-03,0.6521,3.7077,0,1,25,1804,96,98
162,1998,2160,0.075,0.917,3.059222e+01,1.686746e-03,0.665,3.642,0,7,55,1803,96,98
163,1997,2160,0.075463,0.917,3.346244e+01,1.774141e-03,0.6187,3.7098,0,5,183,1802,96,98
164,1996,2160,0.075926,0.917,4.050457e+01,1.750114e-03,0.6078,3.6887,0,3,92,1801,96,98
165,1995,2160,0.076389,0.916,3.856457e+01,1.747617e-03,0.6541,3.691,0,1,152,1800,96,98
166,1994,2160,0.076852,0.916,3.755006e+01,1.753335e-03,0.7155,3.7306,0,4,31,1799,96,98
167,1993,2160,0.077315,0.917,3.737360e+01,1.760870e-03,0.6394,3.6458,0,1,42,1798,96,98
168,1992,2160,0.077778,0.917,3.721486e+01,1.705934e-03,0.6659,3.7215,0,9,152,1797,96,98
169,1991,2160,0.078241,0.917,3.510439e+01,1.781240e-03,0.5997,3.6134,0,8,150,1796,96,98
170,1990,2160,0.078704,0.917,3.694710e+01,1.778838e-03,0.6257,3.7162,0,2,59,1795,96,98
171,1989,2160,0.079167,0.917,3.871906e+01,1.780615e-03,0.6614,3.6509,0,1,65,1794,96,98
172,1988,2160,0.07963,0.917,3.842202e+01,1.836252e-03,0.6419,3.7046,0,0,185,1793,96,98
173,1987,2160,0.080093,0.917,3.782280e+01,1.834895e-03,0.6327,3.6469,0,7,69,1792,96,98
174,1986,2160,0.080556,0.917,4.098936e+01,1.830746e-03,0.6043,3.7092,2,6,2,1792,96,97
175,1985,2160,0.081019,0.917,3.857920e+01,1.814381e-03,0.6186,3.6493,0,3,56,1791,96,97
176,1984,2160,0.081481,0.917,3.906113e+01,1.849459e-03,0.7905,3.6733,0,0,72,1790,96,97
177,1983,2160,0.081944,0.917,3.904945e+01,1.849424e-03,0.5917,3.7395,0,1,11,1789,96,97
