epoch,train_acc,test_acc,train_loss,epoch_time_s
496,0.8918,0.886,0.038252,0.003
497,0.8907,0.881,0.038428,0.003
498,0.8929,0.879,0.038101,0.003
499,0.893,0.877,0.037958,0.003
500,0.8899,0.879,0.038146,0.003
501,0.887,0.872,0.038555,0.003
502,0.8903,0.871,0.038233,0.003
503,0.891,0.877,0.038232,0.004
504,0.8905,0.878,0.038424,0.003
505,0.8916,0.876,0.03804,0.003
506,0.892,0.879,0.038136,0.003
507,0.8886,0.873,0.038249,0.003
508,0.8932,0.884,0.037904,0.003
509,0.894,0.883,0.037828,0.003
510,0.8922,0.878,0.037599,0.003
511,0.8917,0.882,0.038046,0.003
512,0.8909,0.873,0.03795,0.003
513,0.8921,0.882,0.037764,0.003
514,0.8931,0.885,0.037654,0.003
515,0.8928,0.884,0.037677,0.003
516,0.8946,0.881,0.037649,0.003
517,0.8922,0.888,0.037514,0.003
518,0.8922,0.883,0.037478,0.004
519,0.8944,0.888,0.037422,0.003
520,0.8896,0.873,0.037994,0.003
521,0.8942,0.882,0.03738,0.003
522,0.8918,0.885,0.037268,0.003
523,0.8925,0.889,0.037607,0.003
524,0.8919,0.877,0.037466,0.004
525,0.8951,0.884,0.037219,0.003
526,0.8932,0.888,0.037267,0.003
527,0.8937,0.888,0.037134,0.003
528,0.892,0.891,0.037433,0.003
529,0.8923,0.886,0.037248,0.004
530,0.894,0.889,0.037158,0.004
531,0.8937,0.885,0.037312,0.004
532,0.8928,0.882,0.037448,0.004
533,0.8928,0.887,0.03697,0.003
534,0.8952,0.883,0.036905,0.004
535,0.8932,0.883,0.03732,0.004
536,0.894,0.885,0.03701,0.003
537,0.894,0.883,0.037259,0.003
538,0.8914,0.888,0.037307,0.003
539,0.8953,0.887,0.037005,0.003
540,0.8927,0.884,0.036966,0.003
541,0.894,0.885,0.037001,0.004
542,0.8905,0.88,0.037704,0.003
543,0.8938,0.884,0.037126,0.003
544,0.8899,0.874,0.037747,0.003
545,0.8944,0.885,0.03726,0.003
546,0.8915,0.876,0.037384,0.004
547,0.8928,0.881,0.03691,0.004
548,0.8962,0.887,0.036649,0.003
549,0.8947,0.89,0.036668,0.003
550,0.8937,0.885,0.036677,0.003
551,0.8964,0.886,0.036851,0.003
552,0.8957,0.889,0.036511,0.004
553,0.8946,0.889,0.036912,0.004
554,0.8943,0.892,0.036978,0.004
555,0.8905,0.876,0.037297,0.003
556,0.896,0.889,0.036498,0.004
557,0.8958,0.887,0.036645,0.003
558,0.8936,0.886,0.037074,0.004
559,0.8943,0.884,0.036579,0.004
560,0.8971,0.887,0.036176,0.003
561,0.8956,0.884,0.036467,0.003
562,0.8971,0.893,0.036396,0.003
563,0.8968,0.89,0.036171,0.003
564,0.8969,0.887,0.036203,0.003
565,0.8956,0.888,0.036436,0.003
566,0.8938,0.88,0.03658,0.003
567,0.8954,0.88,0.03637,0.003
568,0.8964,0.884,0.03622,0.003
569,0.8954,0.891,0.03632,0.003
570,0.8944,0.886,0.036355,0.003
571,0.8948,0.886,0.036318,0.003
572,0.8958,0.885,0.036168,0.003
573,0.8964,0.892,0.036144,0.003
574,0.8951,0.892,0.036171,0.003
575,0.8947,0.892,0.036317,0.003
576,0.8949,0.891,0.0363,0.004
577,0.8976,0.893,0.035819,0.003
578,0.895,0.887,0.036443,0.003
579,0.8952,0.89,0.036006,0.003
580,0.8967,0.891,0.036129,0.003
581,0.8965,0.893,0.036329,0.003
582,0.8932,0.88,0.036125,0.003
583,0.8972,0.889,0.035936,0.003
584,0.8981,0.892,0.035785,0.003
585,0.8976,0.886,0.035948,0.004
586,0.8982,0.889,0.036046,0.004
587,0.8965,0.886,0.035715,0.004
588,0.896,0.888,0.035922,0.004
589,0.8955,0.883,0.035903,0.004
590,0.8978,0.884,0.035869,0.003
591,0.8956,0.88,0.036195,0.003
592,0.8962,0.886,0.036247,0.003
593,0.8979,0.889,0.035742,0.003
594,0.8959,0.886,0.035527,0.004
595,0.8972,0.889,0.035649,0.004
596,0.8958,0.886,0.035831,0.004
597,0.8991,0.887,0.035424,0.004
598,0.8968,0.894,0.035651,0.003
599,0.8995,0.895,0.035355,0.003
600,0.9005,0.893,0.035549,0.003
601,0.8982,0.886,0.035348,0.003
602,0.8975,0.881,0.035663,0.003
603,0.8983,0.891,0.035648,0.004
604,0.8975,0.882,0.035641,0.003
605,0.8976,0.89,0.035583,0.003
606,0.8978,0.889,0.035497,0.003
607,0.8982,0.885,0.035302,0.003
608,0.8992,0.886,0.035495,0.003
609,0.8998,0.885,0.034995,0.003
610,0.8995,0.882,0.03532,0.004
611,0.8971,0.88,0.035691,0.003
612,0.8996,0.888,0.035142,0.004
613,0.8989,0.883,0.035196,0.003
614,0.8984,0.884,0.035442,0.004
615,0.8994,0.889,0.035133,0.004
616,0.897,0.886,0.035602,0.003
617,0.8983,0.887,0.035118,0.004
618,0.894,0.884,0.035704,0.003
619,0.8992,0.89,0.03499,0.003
620,0.8992,0.89,0.034928,0.003
621,0.8993,0.894,0.035212,0.003
622,0.8985,0.886,0.035041,0.003
623,0.9003,0.892,0.03475,0.003
624,0.9001,0.887,0.034927,0.003
625,0.8987,0.883,0.034933,0.003
626,0.9003,0.89,0.034827,0.003
627,0.8996,0.886,0.035057,0.004
628,0.9009,0.886,0.034671,0.003
629,0.8997,0.891,0.035277,0.003
630,0.8974,0.887,0.035332,0.003
631,0.8995,0.886,0.035218,0.003
632,0.8994,0.89,0.034831,0.003
633,0.8982,0.895,0.035022,0.003
634,0.9009,0.888,0.034889,0.003
635,0.9001,0.888,0.034569,0.003
636,0.9005,0.894,0.034647,0.003
637,0.8999,0.888,0.034959,0.003
638,0.9005,0.889,0.034632,0.003
639,0.9004,0.894,0.03456,0.003
640,0.8995,0.888,0.034668,0.003
641,0.8986,0.884,0.034673,0.003
642,0.8976,0.879,0.034998,0.003
643,0.8997,0.887,0.034406,0.003
644,0.899,0.888,0.034604,0.003
645,0.9005,0.891,0.034648,0.003
646,0.9021,0.891,0.0345,0.003
647,0.9027,0.893,0.034123,0.003
648,0.9011,0.886,0.034464,0.003
649,0.8999,0.892,0.034537,0.003
650,0.9018,0.891,0.03406,0.003
651,0.9014,0.889,0.034456,0.003
652,0.9029,0.89,0.034168,0.003
653,0.9002,0.884,0.034569,0.003
654,0.899,0.892,0.034429,0.003
655,0.9027,0.889,0.034073,0.003
656,0.9004,0.89,0.034571,0.003
657,0.9014,0.897,0.033983,0.003
658,0.8986,0.885,0.034442,0.003
659,0.9005,0.888,0.034394,0.003
660,0.9028,0.89,0.033919,0.003
661,0.9028,0.889,0.033884,0.003
662,0.9017,0.896,0.034018,0.004
663,0.903,0.889,0.033863,0.003
664,0.9023,0.892,0.03426,0.003
665,0.9027,0.898,0.033828,0.003
666,0.8931,0.88,0.035318,0.003
667,0.904,0.891,0.03368,0.003
668,0.9014,0.89,0.03403,0.003
669,0.9007,0.886,0.033998,0.003
670,0.9009,0.884,0.034218,0.003
671,0.8982,0.886,0.034439,0.003
672,0.9044,0.896,0.033447,0.003
673,0.9013,0.883,0.033804,0.003
674,0.9023,0.895,0.033712,0.003
675,0.9017,0.893,0.034087,0.003
676,0.9034,0.893,0.03356,0.003
677,0.9037,0.885,0.033644,0.003
678,0.9042,0.896,0.033286,0.003
679,0.904,0.898,0.033533,0.003
680,0.9046,0.894,0.033289,0.003
681,0.9021,0.897,0.033622,0.003
682,0.9034,0.889,0.03358,0.003
683,0.904,0.891,0.033089,0.003
684,0.899,0.887,0.034337,0.003
685,0.903,0.887,0.033364,0.003
686,0.9018,0.883,0.033776,0.003
687,0.9035,0.9,0.03326,0.003
688,0.9023,0.892,0.033467,0.004
689,0.903,0.889,0.033286,0.003
690,0.9023,0.887,0.034109,0.003
691,0.903,0.885,0.033873,0.003
692,0.9037,0.895,0.033453,0.003
693,0.905,0.901,0.033128,0.003
694,0.9036,0.891,0.033392,0.003
695,0.903,0.896,0.033272,0.003
696,0.9044,0.898,0.033004,0.003
