step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
179,1981,2160,0.08287,0.917,4.681632e-02,2.121396e-02,3.2438,3.3436,0,6,162,1795,85,100
180,1980,2160,0.083333,0.917,4.659747e-02,7.763806e-03,3.2103,3.3348,0,6,163,1794,85,100
181,1979,2160,0.083796,0.917,4.639326e-02,7.818901e-03,3.2063,3.3293,0,6,164,1793,85,100
182,1978,2160,0.084259,0.917,4.619352e-02,1.916990e-02,3.2069,3.3132,0,6,165,1792,85,100
183,1977,2160,0.084722,0.917,4.598614e-02,1.176780e-02,3.2171,3.3311,0,6,167,1791,85,100
184,1976,2160,0.085185,0.917,4.578568e-02,1.337247e-02,3.2022,3.3275,0,6,168,1790,85,100
185,1975,2160,0.085648,0.917,4.558916e-02,1.459728e-02,3.1946,3.3118,0,6,169,1789,85,100
186,1974,2160,0.086111,0.917,4.539572e-02,5.428356e-03,3.2082,3.3238,0,6,170,1788,85,100
187,1973,2160,0.086574,0.917,4.520032e-02,2.008102e-03,3.2152,3.3234,0,6,171,1787,85,100
188,1972,2160,0.087037,0.917,4.501190e-02,2.327868e-03,3.2044,3.3276,0,6,172,1786,85,100
189,1971,2160,0.0875,0.917,4.482371e-02,2.909139e-03,3.2171,3.3201,0,6,173,1785,85,100
190,1970,2160,0.087963,0.917,4.463649e-02,1.251080e-02,3.2282,3.3399,0,6,174,1784,85,100
191,1969,2160,0.088426,0.917,4.444110e-02,1.278338e-02,3.2291,3.3272,0,6,175,1783,85,100
192,1968,2160,0.088889,0.917,4.425731e-02,1.024085e-02,3.2221,3.3403,0,6,176,1782,85,100
193,1967,2160,0.089352,0.917,4.407048e-02,5.939325e-03,3.2105,3.3437,0,6,177,1781,85,100
194,1966,2160,0.089815,0.917,4.388579e-02,1.161808e-02,3.2454,3.326,0,6,178,1780,85,100
195,1965,2160,0.090278,0.917,4.370045e-02,1.504178e-02,3.2151,3.3166,0,6,179,1779,85,100
196,1964,2160,0.090741,0.917,4.351534e-02,4.237625e-03,3.2678,3.3131,0,6,180,1778,85,100
197,1963,2160,0.091204,0.917,4.333793e-02,4.727753e-03,3.2186,3.3172,0,6,181,1777,85,100
198,1962,2160,0.091667,0.917,4.316186e-02,9.895489e-03,3.1988,3.3332,0,6,182,1776,85,100
199,1961,2160,0.09213,0.917,4.299022e-02,9.236404e-03,3.2575,3.3451,0,6,183,1775,85,100
200,1960,2160,0.092593,0.917,4.281229e-02,1.959657e-02,3.2441,3.3434,0,6,184,1774,85,100
201,1959,2160,0.093056,0.917,4.264970e-02,1.064965e-02,3.2198,3.3151,0,6,185,1773,85,100
202,1958,2160,0.093519,0.917,4.247464e-02,7.018508e-03,3.2172,3.3326,0,6,186,1772,85,100
203,1957,2160,0.093981,0.917,4.230173e-02,3.276664e-03,3.1957,3.32,0,6,187,1771,85,100
204,1956,2160,0.094444,0.917,4.212829e-02,1.009327e-03,3.2206,3.3153,0,6,188,1770,85,100
205,1955,2160,0.094907,0.917,4.196050e-02,7.478892e-04,3.2065,3.3291,0,6,189,1769,85,100
206,1954,2160,0.09537,0.917,4.179297e-02,6.422593e-04,3.2432,3.3125,0,6,190,1768,85,100
207,1953,2160,0.095833,0.917,4.162811e-02,3.739737e-03,3.2123,3.315,0,6,191,1767,85,100
208,1952,2160,0.096296,0.917,4.145360e-02,2.227369e-02,3.2348,3.3206,0,6,192,1766,85,100
209,1951,2160,0.096759,0.917,4.128880e-02,7.154398e-03,3.2407,3.3566,0,6,193,1765,85,100
210,1950,2160,0.097222,0.917,4.111606e-02,1.977198e-03,3.2351,3.3529,0,6,194,1764,85,100
211,1949,2160,0.097685,0.917,4.095831e-02,4.711790e-06,3.2885,3.3541,0,8,7,1763,85,100
212,1948,2160,0.098148,0.917,4.080009e-02,4.028026e-05,3.2697,3.406,0,2,25,1762,85,100
213,1947,2160,0.098611,0.917,4.204197e-02,4.286471e-05,3.2899,3.3885,0,2,14,1761,85,100
214,1946,2160,0.099074,0.917,4.295781e-02,8.820625e-04,3.2611,3.3864,2,5,0,1761,85,99
215,1945,2160,0.099537,0.917,4.324977e-02,2.344667e-03,3.3339,3.4032,2,8,0,1761,85,98
216,1944,2160,0.1,0.917,4.395434e-02,6.319451e-05,3.3382,3.3849,0,3,55,1760,85,98
217,1943,2160,0.100463,0.917,4.602134e-02,5.887472e-05,3.3538,3.3854,0,2,169,1759,85,98
218,1942,2160,0.100926,0.917,4.822710e-02,7.913849e-05,3.311,3.3827,0,0,153,1758,85,98
219,1941,2160,0.101389,0.917,4.862380e-02,6.453344e-05,3.2877,3.3862,0,8,25,1757,85,98
220,1940,2160,0.101852,0.917,5.168843e-02,1.246211e-04,3.3092,3.3891,0,9,30,1756,85,98
221,1939,2160,0.102315,0.917,5.603239e-02,4.449257e-03,3.2892,3.369,2,6,0,1756,85,97
222,1938,2160,0.102778,0.917,5.106039e-02,1.221539e-04,3.2687,3.3599,0,1,175,1755,85,97
223,1937,2160,0.103241,0.917,5.626859e-02,6.640618e-05,3.3114,3.3798,0,5,156,1754,85,97
224,1936,2160,0.103704,0.917,5.966412e-02,1.411058e-04,3.3367,3.4812,0,1,4,1753,85,97
225,1935,2160,0.104167,0.917,6.671464e-02,1.059789e-04,3.5289,3.3813,0,7,155,1752,85,97
226,1934,2160,0.10463,0.917,7.560518e-02,1.367185e-04,3.2766,3.3782,0,8,4,1751,85,97
227,1933,2160,0.105093,0.917,9.607246e-02,1.780116e-04,3.2534,3.3584,0,0,68,1750,85,97
228,1932,2160,0.105556,0.917,1.038899e-01,2.711957e-04,3.3164,3.3644,0,9,42,1749,85,97
229,1931,2160,0.106019,0.918,1.305165e-01,2.818981e-04,3.2773,3.3573,0,9,40,1748,85,97
230,1930,2160,0.106481,0.917,1.500747e-01,5.906410e-03,3.2692,3.358,2,3,0,1748,85,96
231,1929,2160,0.106944,0.917,1.574859e-01,1.915669e-04,3.27,3.3853,0,8,88,1747,85,96
232,1928,2160,0.107407,0.918,1.786569e-01,1.359513e-04,3.5475,3.5556,0,5,29,1746,85,96
233,1927,2160,0.10787,0.918,1.963277e-01,3.035810e-04,3.5195,3.4943,0,9,4,1745,85,96
234,1926,2160,0.108333,0.918,2.215569e-01,1.154119e-02,3.3344,6.1962,2,7,0,1745,85,95
235,1925,2160,0.108796,0.918,2.372045e-01,4.203998e-03,6.8858,8.1202,1,0,7,1745,84,95
236,1924,2160,0.109259,0.918,2.653081e-01,1.291658e-02,6.8769,7.754,2,1,0,1745,84,94
237,1923,2160,0.109722,0.918,2.550208e-01,1.358567e-02,7.6892,7.9765,2,2,0,1745,84,93
238,1922,2160,0.110185,0.918,2.860555e-01,1.449546e-02,7.2585,7.892,2,0,0,1745,84,92
239,1921,2160,0.110648,0.918,2.890186e-01,3.244042e-04,6.323,7.9664,0,3,191,1744,84,92
240,1920,2160,0.111111,0.918,3.443387e-01,2.496502e-04,7.4681,8.1661,0,8,183,1743,84,92
241,1919,2160,0.111574,0.918,3.723863e-01,4.009409e-04,7.2399,8.2241,0,9,73,1742,84,92
242,1918,2160,0.112037,0.918,4.073858e-01,4.029542e-04,5.8034,3.6216,0,9,184,1741,84,92
243,1917,2160,0.1125,0.918,4.404067e-01,3.664556e-04,3.5118,3.5216,0,3,123,1740,84,92
