step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
137,2023,2160,0.063426,0.854,2.087174e+02,3.088245e-02,3.4097,1.4054,0,6,98,1835,93,94
138,2022,2160,0.063889,0.855,2.078311e+02,3.982313e-02,3.3963,1.3617,1,0,4,1835,92,94
139,2021,2160,0.064352,0.858,2.165466e+02,4.000625e-02,3.4031,1.2232,0,6,99,1834,92,94
140,2020,2160,0.064815,0.857,2.480460e+02,1.802396e-02,3.4004,1.4324,0,7,115,1833,92,94
141,2019,2160,0.065278,0.851,2.194772e+02,3.291359e-02,3.4046,1.3498,0,6,17,1832,92,94
142,2018,2160,0.065741,0.856,2.120967e+02,2.623262e-02,3.3984,1.2275,0,4,80,1831,92,94
143,2017,2160,0.066204,0.855,2.061531e+02,1.885762e-02,3.4406,1.818,0,9,1,1830,92,94
144,2016,2160,0.066667,0.85,2.082836e+02,3.119723e-02,3.4043,1.3371,0,6,155,1829,92,94
145,2015,2160,0.06713,0.851,2.133700e+02,1.829176e-02,3.4067,1.2287,0,5,74,1828,92,94
146,2014,2160,0.067593,0.848,2.046792e+02,3.026776e-02,3.3827,1.3917,1,2,9,1828,91,94
147,2013,2160,0.068056,0.849,2.066624e+02,2.687969e-02,3.3906,1.391,0,2,122,1827,91,94
148,2012,2160,0.068519,0.844,2.039886e+02,3.047749e-02,3.386,1.2352,0,6,109,1826,91,94
149,2011,2160,0.068981,0.84,9.559111e+03,6.597614e-02,3.407,1.3651,0,7,22,1825,91,94
150,2010,2160,0.069444,0.839,4.840496e+02,3.458166e-02,3.4033,1.432,0,6,164,1824,91,94
151,2009,2160,0.069907,0.842,4.708348e+02,3.507514e-02,3.4068,1.2715,0,6,110,1823,91,94
152,2008,2160,0.07037,0.842,4.790974e+02,3.146465e-02,3.4611,1.9643,0,6,111,1822,91,94
153,2007,2160,0.070833,0.843,4.741973e+02,2.385428e-02,3.3945,1.3668,0,3,36,1821,91,94
154,2006,2160,0.071296,0.84,4.662012e+02,3.064941e-02,3.3872,1.2174,0,6,113,1820,91,94
155,2005,2160,0.071759,0.838,4.727695e+02,2.166692e-02,3.4174,1.2816,0,8,29,1819,91,94
156,2004,2160,0.072222,0.837,4.677280e+02,3.530462e-02,3.4029,1.3778,0,6,22,1818,91,94
157,2003,2160,0.072685,0.841,4.906651e+02,1.804828e-02,3.3992,1.3649,0,4,11,1817,91,94
158,2002,2160,0.073148,0.84,4.707589e+02,3.681917e-02,3.3949,1.3103,0,6,179,1816,91,94
159,2001,2160,0.073611,0.843,2.938434e+03,2.151320e-02,3.4118,1.4072,1,1,9,1816,90,94
160,2000,2160,0.074074,0.84,4.693815e+02,3.300264e-02,3.392,1.3455,0,6,24,1815,90,94
161,1999,2160,0.074537,0.843,4.758333e+02,2.465703e-02,3.4029,1.191,0,6,25,1814,90,94
162,1998,2160,0.075,0.844,4.625588e+02,3.707168e-02,3.3953,1.1971,0,6,121,1813,90,94
163,1997,2160,0.075463,0.845,4.756822e+02,2.901866e-02,3.4002,1.4578,0,8,150,1812,90,94
164,1996,2160,0.075926,0.844,4.605516e+02,3.268650e-02,3.3887,1.4237,1,0,5,1812,89,94
165,1995,2160,0.076389,0.844,5.004057e+02,2.099990e-02,3.4065,1.2278,0,7,42,1811,89,94
166,1994,2160,0.076852,0.841,4.745924e+02,1.586842e-02,3.4143,1.4311,0,3,97,1810,89,94
167,1993,2160,0.077315,0.841,4.633181e+02,2.990340e-02,3.3957,1.4102,0,6,27,1809,89,94
168,1992,2160,0.077778,0.843,7.063004e+02,1.842142e-02,3.4177,1.7815,1,1,5,1809,88,94
169,1991,2160,0.078241,0.84,4.648187e+02,3.127581e-02,3.4065,1.422,0,6,126,1808,88,94
170,1990,2160,0.078704,0.836,4.699084e+02,4.343988e-02,3.3947,1.3819,0,6,192,1807,88,94
171,1989,2160,0.079167,0.843,4.912470e+02,1.823316e-02,3.3958,1.1961,0,3,117,1806,88,94
172,1988,2160,0.07963,0.835,4.662425e+02,3.402386e-02,3.3975,1.4619,1,0,6,1806,87,94
173,1987,2160,0.080093,0.837,4.727970e+02,3.145714e-02,3.4136,1.3983,0,6,129,1805,87,94
174,1986,2160,0.080556,0.832,4.695653e+02,3.462094e-02,3.3975,1.2478,0,6,31,1804,87,94
175,1985,2160,0.081019,0.832,4.757217e+02,3.346694e-02,3.4017,1.3735,0,6,131,1803,87,94
176,1984,2160,0.081481,0.832,4.667653e+02,2.143546e-02,3.3869,1.3954,2,3,9,1803,87,93
177,1983,2160,0.081944,0.83,4.653989e+02,3.276090e-02,3.3982,1.1834,0,6,32,1802,87,93
178,1982,2160,0.082407,0.83,4.687276e+02,3.835700e-02,3.3904,1.2225,0,6,34,1801,87,93
179,1981,2160,0.08287,0.83,4.689880e+02,2.599141e-02,3.3895,1.354,0,1,41,1800,87,93
180,1980,2160,0.083333,0.826,4.635163e+02,2.760223e-02,3.364,1.3836,0,3,33,1799,87,93
181,1979,2160,0.083796,0.827,4.723794e+02,1.947140e-02,3.4149,1.222,0,2,12,1798,87,93
182,1978,2160,0.084259,0.822,4.729272e+02,3.188894e-02,3.3807,1.2528,0,6,141,1797,87,93
183,1977,2160,0.084722,0.824,4.644565e+02,1.709623e-02,3.3759,1.4653,0,7,27,1796,87,93
184,1976,2160,0.085185,0.819,4.727933e+02,3.032346e-02,3.3702,1.3922,0,6,142,1795,87,93
185,1975,2160,0.085648,0.82,4.701591e+02,3.074748e-02,3.3806,1.2427,1,8,2,1795,86,93
186,1974,2160,0.086111,0.821,4.684333e+02,3.032590e-02,3.389,1.2758,1,0,7,1795,85,93
187,1973,2160,0.086574,0.822,4.695107e+02,3.502336e-02,3.3783,1.3976,0,6,81,1794,85,93
188,1972,2160,0.087037,0.819,4.758320e+02,3.051849e-02,3.3807,1.3062,0,6,146,1793,85,93
189,1971,2160,0.0875,0.817,4.683664e+02,2.803594e-02,3.463,1.2145,0,9,192,1792,85,93
190,1970,2160,0.087963,0.817,4.668328e+02,3.061775e-02,3.3796,1.4141,0,6,38,1791,85,93
191,1969,2160,0.088426,0.816,4.711743e+02,3.512312e-02,3.3772,1.3828,0,6,83,1790,85,93
192,1968,2160,0.088889,0.813,4.769035e+02,3.053791e-02,3.3869,1.2075,0,6,150,1789,85,93
193,1967,2160,0.089352,0.812,4.720977e+02,2.855199e-02,3.3805,1.293,1,0,9,1789,84,93
194,1966,2160,0.089815,0.811,4.744369e+02,3.366946e-02,3.3994,1.4476,0,6,84,1788,84,93
195,1965,2160,0.090278,0.811,4.760121e+02,2.840292e-02,3.3993,1.3023,0,6,157,1787,84,93
196,1964,2160,0.090741,0.813,1.162265e+03,2.122394e-02,3.3874,1.2304,0,7,1,1786,84,93
197,1963,2160,0.091204,0.808,4.836736e+02,2.611386e-02,3.3782,1.4257,0,5,45,1785,84,93
198,1962,2160,0.091667,0.813,4.969164e+02,1.719408e-02,3.3656,1.3964,0,7,112,1784,84,93
199,1961,2160,0.09213,0.808,4.796485e+02,3.371706e-02,3.3696,1.2192,0,6,42,1783,84,93
200,1960,2160,0.092593,0.811,4.832506e+02,3.352088e-02,3.4947,1.2044,0,6,6,1782,84,93
201,1959,2160,0.093056,0.816,4.844553e+02,2.681421e-02,3.3802,1.4691,0,3,27,1781,84,93
202,1958,2160,0.093519,0.813,4.969388e+02,1.912694e-02,3.3899,1.4624,0,2,28,1780,84,93
203,1957,2160,0.093981,0.807,4.817420e+02,2.822312e-02,3.3787,1.2085,0,6,46,1779,84,93
204,1956,2160,0.094444,0.814,4.763818e+02,3.301211e-02,3.3867,1.4178,0,6,174,1778,84,93
205,1955,2160,0.094907,0.817,6.785358e+02,1.953255e-02,3.3817,1.4075,0,7,105,1777,84,93
206,1954,2160,0.09537,0.811,4.869755e+02,3.062249e-02,3.3878,1.2666,0,6,177,1776,84,93
207,1953,2160,0.095833,0.812,2.191402e+03,3.418829e-02,3.3783,1.464,0,7,81,1775,84,93
208,1952,2160,0.096296,0.808,5.441634e+02,4.110729e-02,3.3848,1.4141,1,3,6,1775,83,93
209,1951,2160,0.096759,0.813,5.324186e+02,3.089526e-02,3.3817,1.2628,0,6,180,1774,83,93
210,1950,2160,0.097222,0.814,5.320807e+02,2.032797e-02,3.357,1.214,0,3,113,1773,83,93
211,1949,2160,0.097685,0.808,5.287700e+02,3.247559e-02,3.3292,1.3974,0,6,187,1772,83,93
212,1948,2160,0.098148,0.812,6.801580e+02,1.956734e-02,3.3204,1.4145,0,2,32,1771,83,93
213,1947,2160,0.098611,0.807,5.345071e+02,3.198712e-02,3.3069,1.2405,0,6,96,1770,83,93
214,1946,2160,0.099074,0.81,5.318644e+02,3.171054e-02,3.2875,1.2393,0,9,28,1769,83,93
215,1945,2160,0.099537,0.81,5.339990e+02,4.109899e-02,3.4122,1.3073,0,6,97,1768,83,93
216,1944,2160,0.1,0.808,5.329988e+02,3.757854e-02,3.2591,1.4445,0,6,100,1767,83,93
217,1943,2160,0.100463,0.806,5.410958e+02,3.321357e-02,3.2516,1.3712,0,6,194,1766,83,93
218,1942,2160,0.100926,0.802,5.366049e+02,3.564212e-02,3.2299,1.18,0,6,195,1765,83,93
219,1941,2160,0.101389,0.801,5.361438e+02,3.688104e-02,3.2143,1.1373,0,6,101,1764,83,93
220,1940,2160,0.101852,0.803,5.395218e+02,2.698311e-02,3.1984,1.1798,0,9,152,1763,83,93
221,1939,2160,0.102315,0.802,5.362366e+02,2.814710e-02,3.1876,1.3582,0,6,106,1762,83,93
222,1938,2160,0.102778,0.807,5.340325e+02,3.291482e-02,3.1734,1.3412,0,6,50,1761,83,93
223,1937,2160,0.103241,0.8,5.385511e+02,3.441626e-02,3.164,1.3486,0,6,112,1760,83,93
224,1936,2160,0.103704,0.799,5.365999e+02,3.068226e-02,3.1446,1.1764,0,6,114,1759,83,93
225,1935,2160,0.104167,0.799,5.387431e+02,3.220894e-02,3.1414,1.1131,0,3,55,1758,83,93
