step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
478,1782,2260,0.211504,0.126,1.912051e-07,9.588220e-03,0.3245,0.0227,0,6,154,1554,81,72,74
479,1781,2260,0.211947,0.126,1.928917e-07,9.865715e-03,0.3308,0.0233,0,6,71,1553,81,72,74
480,1780,2260,0.212389,0.126,1.901695e-07,9.143322e-03,0.324,0.0221,0,6,183,1552,81,72,74
481,1779,2260,0.212832,0.126,1.910668e-07,7.237256e-03,0.3277,0.0227,0,6,100,1551,81,72,74
482,1778,2260,0.213274,0.126,1.877944e-07,5.677143e-03,0.3362,0.0217,0,6,20,1550,81,72,74
483,1777,2260,0.213717,0.126,1.917715e-07,1.049058e-02,0.3355,0.0233,0,6,120,1549,81,72,74
484,1776,2260,0.214159,0.126,1.911849e-07,5.756416e-03,0.3277,0.0204,0,6,74,1548,81,72,74
485,1775,2260,0.214602,0.126,1.903931e-07,9.491261e-03,0.3252,0.0221,0,6,123,1547,81,72,74
486,1774,2260,0.215044,0.126,1.954891e-07,7.129932e-03,0.3319,0.0238,0,6,163,1546,81,72,74
487,1773,2260,0.215487,0.126,1.896370e-07,6.877751e-04,0.3285,0.0227,1,9,1,1546,80,72,74
488,1772,2260,0.215929,0.126,1.950115e-07,3.098180e-03,0.3349,0.0204,0,1,171,1545,80,72,74
489,1771,2260,0.216372,0.126,1.991153e-07,2.208476e-03,0.3263,0.0245,0,1,151,1544,80,72,74
490,1770,2260,0.216814,0.126,1.988485e-07,2.190074e-03,0.3309,0.0223,0,1,73,1543,80,72,74
491,1769,2260,0.217257,0.126,2.042324e-07,3.769888e-03,0.3327,0.022,0,1,34,1542,80,72,74
492,1768,2260,0.217699,0.126,2.032722e-07,2.913643e-03,0.3375,0.0226,0,1,91,1541,80,72,74
493,1767,2260,0.218142,0.126,2.060116e-07,3.361901e-03,0.3217,0.0226,0,1,44,1540,80,72,74
494,1766,2260,0.218584,0.126,2.086188e-07,2.840863e-03,0.3235,0.0221,0,1,188,1539,80,72,74
495,1765,2260,0.219027,0.126,2.095331e-07,3.212620e-03,0.3297,0.021,0,1,10,1538,80,72,74
496,1764,2260,0.219469,0.126,2.145480e-07,3.559939e-03,0.3351,0.0219,0,1,67,1537,80,72,74
497,1763,2260,0.219912,0.126,2.149327e-07,3.552692e-03,0.3355,0.0219,0,1,108,1536,80,72,74
498,1762,2260,0.220354,0.126,2.178933e-07,3.066273e-03,0.3244,0.0244,0,1,24,1535,80,72,74
499,1761,2260,0.220796,0.126,2.178116e-07,1.535883e-02,0.3331,0.022,0,8,169,1534,80,72,74
