epoch,train_acc,test_acc,train_loss,epoch_time_s
377,0.9125,0.903,0.030563,0.007
378,0.9134,0.904,0.030019,0.007
379,0.9148,0.905,0.030129,0.007
380,0.9138,0.902,0.030196,0.007
381,0.9159,0.906,0.03006,0.008
382,0.9148,0.909,0.02978,0.005
383,0.9157,0.903,0.030057,0.008
384,0.915,0.908,0.030208,0.01
385,0.9152,0.908,0.030096,0.007
386,0.9161,0.908,0.029874,0.009
387,0.9152,0.904,0.030127,0.007
388,0.9149,0.911,0.029868,0.007
389,0.9156,0.909,0.029707,0.007
390,0.9168,0.906,0.029619,0.009
391,0.9152,0.907,0.029656,0.008
392,0.9168,0.911,0.029676,0.009
393,0.916,0.912,0.029591,0.008
394,0.9167,0.908,0.029667,0.007
395,0.9179,0.908,0.029439,0.006
396,0.9165,0.907,0.029616,0.006
397,0.9189,0.904,0.029322,0.009
398,0.9183,0.906,0.029472,0.007
399,0.9183,0.908,0.029443,0.007
400,0.9168,0.905,0.029336,0.006
401,0.9171,0.906,0.029576,0.007
402,0.9164,0.914,0.029291,0.007
403,0.916,0.908,0.029393,0.011
404,0.9173,0.904,0.029358,0.006
405,0.9174,0.904,0.029311,0.006
406,0.9175,0.903,0.029448,0.007
407,0.9167,0.909,0.029214,0.006
408,0.9161,0.906,0.029328,0.006
409,0.9183,0.903,0.029051,0.005
410,0.9178,0.905,0.02907,0.005
411,0.918,0.905,0.029086,0.006
412,0.9181,0.909,0.028885,0.008
413,0.9176,0.908,0.029114,0.006
414,0.918,0.908,0.028884,0.008
415,0.9178,0.911,0.028869,0.007
416,0.9185,0.908,0.028881,0.007
417,0.9188,0.908,0.028868,0.005
418,0.9183,0.91,0.028657,0.006
419,0.9187,0.911,0.028621,0.007
420,0.9209,0.91,0.028615,0.006
421,0.9197,0.909,0.028561,0.006
422,0.9186,0.91,0.028786,0.008
423,0.9207,0.908,0.028673,0.006
424,0.9189,0.91,0.028663,0.007
425,0.9197,0.913,0.028711,0.007
426,0.9181,0.909,0.02854,0.006
427,0.9189,0.908,0.02863,0.009
428,0.9198,0.903,0.028455,0.007
429,0.9188,0.907,0.028681,0.006
430,0.9179,0.904,0.028454,0.006
431,0.9199,0.905,0.028485,0.007
432,0.92,0.908,0.02835,0.007
433,0.9209,0.906,0.028536,0.008
434,0.9165,0.905,0.029417,0.007
435,0.9211,0.909,0.028191,0.006
436,0.9207,0.909,0.028228,0.007
437,0.9207,0.907,0.028244,0.007
438,0.9187,0.906,0.028503,0.008
439,0.9217,0.904,0.028282,0.006
440,0.9203,0.907,0.028269,0.007
441,0.9216,0.906,0.028173,0.007
442,0.9209,0.904,0.028095,0.007
443,0.9201,0.906,0.028197,0.006
444,0.9191,0.904,0.028462,0.006
445,0.9203,0.908,0.02844,0.009
446,0.9208,0.907,0.028169,0.007
447,0.921,0.909,0.028169,0.006
448,0.9214,0.911,0.02796,0.007
449,0.9211,0.909,0.028065,0.006
450,0.9213,0.91,0.027937,0.006
451,0.921,0.913,0.027885,0.006
452,0.9211,0.91,0.027864,0.005
453,0.9226,0.912,0.027761,0.006
454,0.922,0.909,0.028002,0.006
455,0.9225,0.908,0.02779,0.006
456,0.9214,0.911,0.027899,0.007
457,0.9218,0.905,0.027809,0.007
458,0.9213,0.908,0.027886,0.006
459,0.9212,0.906,0.028087,0.008
460,0.9221,0.911,0.027677,0.006
461,0.9225,0.909,0.027563,0.007
462,0.9223,0.907,0.027624,0.006
463,0.9222,0.91,0.027605,0.007
464,0.9232,0.909,0.027697,0.008
465,0.9211,0.91,0.027777,0.007
466,0.9221,0.907,0.027525,0.008
467,0.9237,0.912,0.027484,0.006
468,0.9218,0.91,0.027566,0.006
469,0.9228,0.913,0.027469,0.007
470,0.9212,0.914,0.027499,0.008
471,0.9208,0.908,0.027796,0.008
472,0.9213,0.911,0.027672,0.007
473,0.9233,0.91,0.027406,0.005
474,0.9214,0.908,0.027477,0.004
475,0.9216,0.909,0.027386,0.004
476,0.9222,0.909,0.027456,0.004
477,0.9211,0.906,0.02743,0.004
478,0.922,0.909,0.027246,0.004
479,0.9191,0.909,0.027707,0.004
480,0.922,0.913,0.02748,0.003
481,0.9201,0.912,0.027412,0.004
482,0.9201,0.907,0.027682,0.004
483,0.9207,0.91,0.027632,0.004
484,0.9214,0.912,0.027508,0.004
485,0.9212,0.912,0.0274,0.004
486,0.9228,0.912,0.027054,0.004
487,0.9247,0.912,0.02715,0.004
488,0.9231,0.913,0.027232,0.004
