step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
1086,1074,2160,0.502778,0.894,1.184892e+04,1.042468e-02,2.6145,0,1,181,978,45,50
1087,1073,2160,0.503241,0.894,1.187812e+04,5.786849e-03,2.6051,0,8,26,977,45,50
1088,1072,2160,0.503704,0.894,1.188252e+04,2.309165e-02,2.584,0,1,190,976,45,50
1089,1071,2160,0.504167,0.894,1.197208e+04,1.809314e-02,2.607,0,5,172,975,45,50
1090,1070,2160,0.50463,0.897,1.198900e+04,1.268067e-02,2.5845,0,5,71,974,45,50
1091,1069,2160,0.505093,0.898,1.201418e+04,1.854588e-02,2.5941,0,1,192,973,45,50
1092,1068,2160,0.505556,0.897,1.203637e+04,1.783613e-03,2.5905,0,9,192,972,45,50
1093,1067,2160,0.506019,0.897,1.203013e+04,1.492565e-02,2.6224,0,0,30,971,45,50
1094,1066,2160,0.506481,0.897,1.204993e+04,1.710916e-02,2.5851,0,4,52,970,45,50
1095,1065,2160,0.506944,0.897,1.208200e+04,1.388599e-02,2.6088,0,5,30,969,45,50
1096,1064,2160,0.507407,0.897,1.209250e+04,1.753201e-02,2.6004,0,0,69,968,45,50
1097,1063,2160,0.50787,0.897,1.210734e+04,3.346179e-02,2.621,0,5,116,967,45,50
1098,1062,2160,0.508333,0.897,1.218442e+04,3.497456e-02,2.5821,0,8,21,966,45,50
1099,1061,2160,0.508796,0.897,1.212441e+04,1.559272e-02,2.6235,0,0,51,965,45,50
1100,1060,2160,0.509259,0.897,1.215064e+04,1.699146e-02,2.6034,0,4,24,964,45,50
1101,1059,2160,0.509722,0.897,1.218024e+04,1.012870e-02,2.589,0,1,29,963,45,50
1102,1058,2160,0.510185,0.897,1.221948e+04,1.700515e-02,2.5949,0,0,31,962,45,50
1103,1057,2160,0.510648,0.896,1.231052e+04,2.685967e-02,2.6681,0,1,166,961,45,50
1104,1056,2160,0.511111,0.897,1.236867e+04,1.846473e-02,2.645,0,1,169,960,45,50
1105,1055,2160,0.511574,0.896,1.242342e+04,1.455406e-03,2.65,0,9,169,959,45,50
1106,1054,2160,0.512037,0.896,1.242624e+04,1.697436e-02,2.6216,0,8,169,958,45,50
1107,1053,2160,0.5125,0.895,1.248582e+04,1.475081e-02,2.6117,0,7,147,957,45,50
1108,1052,2160,0.512963,0.895,1.252014e+04,3.759673e-02,2.5878,0,4,119,956,45,50
1109,1051,2160,0.513426,0.893,1.259204e+04,1.621613e-02,2.5913,0,0,119,955,45,50
1110,1050,2160,0.513889,0.895,1.253314e+04,7.656716e-03,2.5843,0,3,25,954,45,50
1111,1049,2160,0.514352,0.895,1.256268e+04,1.940975e-02,2.5925,0,5,84,953,45,50
1112,1048,2160,0.514815,0.894,1.260414e+04,7.757588e-03,2.618,0,0,84,952,45,50
1113,1047,2160,0.515278,0.894,1.261430e+04,7.244747e-02,2.5886,0,2,160,951,45,50
1114,1046,2160,0.515741,0.896,1.249196e+04,1.542276e-02,2.6044,0,7,99,950,45,50
1115,1045,2160,0.516204,0.896,1.251501e+04,1.624221e-02,2.6531,0,7,162,949,45,50
1116,1044,2160,0.516667,0.896,1.255277e+04,3.167247e-02,2.6055,0,9,162,948,45,50
1117,1043,2160,0.51713,0.897,1.253693e+04,5.144051e-02,2.5913,0,3,35,947,45,50
1118,1042,2160,0.517593,0.896,1.261252e+04,1.838148e-02,2.5759,0,1,35,946,45,50
1119,1041,2160,0.518056,0.897,1.260934e+04,2.124791e-02,2.6493,0,0,131,945,45,50
1120,1040,2160,0.518519,0.898,1.268639e+04,3.042078e-02,2.5796,0,8,75,944,45,50
1121,1039,2160,0.518981,0.896,1.275243e+04,7.034673e-02,2.6508,2,2,5,944,45,49
1122,1038,2160,0.519444,0.9,1.293160e+04,1.614058e-02,2.6162,0,9,195,943,45,49
1123,1037,2160,0.519907,0.9,1.296643e+04,2.951217e-02,2.6016,0,3,82,942,45,49
1124,1036,2160,0.52037,0.901,1.301112e+04,9.518551e-03,2.5947,0,0,96,941,45,49
1125,1035,2160,0.520833,0.902,1.302929e+04,1.722988e-02,2.5938,0,7,106,940,45,49
1126,1034,2160,0.521296,0.9,1.302353e+04,4.333436e-02,2.6536,0,2,68,939,45,49
1127,1033,2160,0.521759,0.9,1.309103e+04,2.553072e-02,2.62,0,2,54,938,45,49
1128,1032,2160,0.522222,0.9,1.313468e+04,1.248053e-02,2.5881,0,7,42,937,45,49
1129,1031,2160,0.522685,0.9,1.317847e+04,1.545218e-02,2.6323,0,7,142,936,45,49
1130,1030,2160,0.523148,0.9,1.318063e+04,1.813176e-02,2.6027,0,7,146,935,45,49
1131,1029,2160,0.523611,0.899,1.327686e+04,3.817956e-02,2.6061,0,3,48,934,45,49
1132,1028,2160,0.524074,0.897,1.334556e+04,3.889524e-02,2.6427,0,3,117,933,45,49
1133,1027,2160,0.524537,0.898,1.338081e+04,4.740430e-02,2.5771,0,1,47,932,45,49
1134,1026,2160,0.525,0.896,1.339790e+04,1.557513e-02,2.5928,0,3,19,931,45,49
1135,1025,2160,0.525463,0.896,1.345578e+04,1.233452e-02,2.608,0,7,28,930,45,49
1136,1024,2160,0.525926,0.897,1.349025e+04,4.917882e-02,2.5872,0,4,94,929,45,49
1137,1023,2160,0.526389,0.895,1.354343e+04,2.299480e-02,2.6127,0,8,74,928,45,49
1138,1022,2160,0.526852,0.897,1.361416e+04,2.927364e-02,2.6012,0,0,74,927,45,49
1139,1021,2160,0.527315,0.897,1.355642e+04,4.557735e-02,2.6031,0,7,163,926,45,49
1140,1020,2160,0.527778,0.898,1.353609e+04,1.829877e-02,2.5967,0,1,103,925,45,49
1141,1019,2160,0.528241,0.9,1.363054e+04,2.440063e-02,2.5802,0,2,116,924,45,49
1142,1018,2160,0.528704,0.898,1.369851e+04,9.383759e-03,2.5774,0,3,182,923,45,49
1143,1017,2160,0.529167,0.899,1.375011e+04,1.159566e-02,2.6076,0,1,30,922,45,49
1144,1016,2160,0.52963,0.899,1.378913e+04,2.862833e-02,2.5928,0,5,76,921,45,49
1145,1015,2160,0.530093,0.9,1.381774e+04,1.927118e-02,2.5944,0,5,113,920,45,49
1146,1014,2160,0.530556,0.9,1.382215e+04,1.228691e-02,2.616,0,7,98,919,45,49
1147,1013,2160,0.531019,0.901,1.384277e+04,2.731431e-02,2.585,0,3,140,918,45,49
1148,1012,2160,0.531481,0.901,1.388744e+04,1.089678e-02,2.5854,0,4,183,917,45,49
1149,1011,2160,0.531944,0.901,1.393775e+04,1.317788e-02,2.5871,0,4,32,916,45,49
1150,1010,2160,0.532407,0.901,1.398410e+04,2.699222e-02,2.6803,0,9,21,915,45,49
1151,1009,2160,0.53287,0.901,1.402972e+04,2.587444e-01,2.6075,0,3,18,914,45,49
1152,1008,2160,0.533333,0.896,1.510252e+04,2.046111e-02,2.5941,1,4,9,914,44,49
1153,1007,2160,0.533796,0.897,1.503445e+04,1.083783e-02,2.628,0,8,148,913,44,49
1154,1006,2160,0.534259,0.897,1.505241e+04,1.633948e-02,2.601,0,2,149,912,44,49
1155,1005,2160,0.534722,0.897,1.508872e+04,2.085576e-02,2.5822,0,8,87,911,44,49
1156,1004,2160,0.535185,0.895,1.511977e+04,2.150088e-02,2.6186,0,4,149,910,44,49
1157,1003,2160,0.535648,0.895,1.515390e+04,2.194149e-02,2.6074,0,8,123,909,44,49
1158,1002,2160,0.536111,0.896,1.519480e+04,2.519373e-02,2.5848,0,2,140,908,44,49
1159,1001,2160,0.536574,0.894,1.523843e+04,2.155896e-02,2.5805,0,0,113,907,44,49
1160,1000,2160,0.537037,0.894,1.527755e+04,6.974646e-02,2.6338,0,3,49,906,44,49
1161,999,2160,0.5375,0.896,1.534292e+04,8.302398e-03,2.6128,0,2,10,905,44,49
1162,998,2160,0.537963,0.895,1.537962e+04,8.080549e-03,2.5892,0,9,3,904,44,49
1163,997,2160,0.538426,0.895,1.543385e+04,9.509597e-03,2.5869,0,2,126,903,44,49
1164,996,2160,0.538889,0.896,1.545923e+04,1.508480e-02,2.614,0,7,165,902,44,49
1165,995,2160,0.539352,0.895,1.550506e+04,1.495864e-02,2.5798,0,3,165,901,44,49
1166,994,2160,0.539815,0.895,1.553532e+04,1.667269e-02,2.5818,0,7,118,900,44,49
1167,993,2160,0.540278,0.895,1.561184e+04,1.535890e-02,2.6143,0,7,130,899,44,49
1168,992,2160,0.540741,0.895,1.564835e+04,2.020512e-02,2.5949,0,1,165,898,44,49
1169,991,2160,0.541204,0.894,1.566539e+04,1.431692e-02,2.6353,0,2,193,897,44,49
1170,990,2160,0.541667,0.896,1.572128e+04,2.734339e-02,2.6086,0,5,132,896,44,49
1171,989,2160,0.54213,0.894,1.580061e+04,1.924338e-02,2.6063,0,7,105,895,44,49
1172,988,2160,0.542593,0.896,1.578547e+04,1.559449e-02,2.586,0,8,178,894,44,49
1173,987,2160,0.543056,0.895,1.583415e+04,3.404704e-02,2.5969,0,5,118,893,44,49
1174,986,2160,0.543519,0.895,1.583996e+04,1.673043e-02,2.6408,0,0,118,892,44,49
1175,985,2160,0.543981,0.895,1.583741e+04,2.644949e-02,2.5859,0,4,121,891,44,49
1176,984,2160,0.544444,0.895,1.585834e+04,2.775393e-02,2.5865,0,8,147,890,44,49
1177,983,2160,0.544907,0.899,1.592325e+04,1.964788e-02,2.5783,0,1,66,889,44,49
1178,982,2160,0.54537,0.896,1.597112e+04,1.860171e-02,2.577,0,1,160,888,44,49
1179,981,2160,0.545833,0.897,1.601713e+04,1.278036e-02,2.5966,0,7,160,887,44,49
1180,980,2160,0.546296,0.897,1.603223e+04,1.903318e-02,2.5885,0,1,187,886,44,49
1181,979,2160,0.546759,0.895,1.610780e+04,1.516341e-02,2.5882,0,2,2,885,44,49
1182,978,2160,0.547222,0.896,1.614342e+04,6.963037e-03,2.5904,0,4,2,884,44,49
1183,977,2160,0.547685,0.896,1.615702e+04,1.065176e-02,2.5898,0,3,2,883,44,49
1184,976,2160,0.548148,0.894,1.621272e+04,2.112235e-02,2.6072,0,8,45,882,44,49
1185,975,2160,0.548611,0.891,1.627907e+04,2.537332e-02,2.5898,0,1,135,881,44,49
1186,974,2160,0.549074,0.893,1.638670e+04,1.890610e-02,2.5991,0,8,85,880,44,49
1187,973,2160,0.549537,0.89,1.646314e+04,3.188018e-02,2.5938,0,8,60,879,44,49
1188,972,2160,0.55,0.89,1.653912e+04,3.233029e-02,2.5911,0,8,100,878,44,49
1189,971,2160,0.550463,0.889,1.665346e+04,1.158520e-01,2.5826,1,8,1,878,43,49
1190,970,2160,0.550926,0.892,1.687651e+04,3.451839e-02,2.6214,0,3,23,877,43,49
1191,969,2160,0.551389,0.891,1.699410e+04,1.046022e-01,2.6031,2,5,6,877,43,48
1192,968,2160,0.551852,0.888,1.735245e+04,3.762377e-02,2.592,0,4,147,876,43,48
1193,967,2160,0.552315,0.887,1.736554e+04,2.495033e-02,2.6024,0,2,147,875,43,48
1194,966,2160,0.552778,0.888,1.738408e+04,1.202497e-01,2.6119,2,3,4,875,43,47
1195,965,2160,0.553241,0.888,1.775139e+04,3.304240e-02,2.6068,0,3,134,874,43,47
1196,964,2160,0.553704,0.889,1.776805e+04,1.474765e-01,2.6104,0,3,42,873,43,47
1197,963,2160,0.554167,0.89,1.795661e+04,4.759096e-02,2.5982,0,8,170,872,43,47
1198,962,2160,0.55463,0.889,1.798410e+04,1.741516e-01,2.5818,1,9,7,872,42,47
1199,961,2160,0.555093,0.888,1.824966e+04,2.480746e-02,2.6045,1,3,2,872,41,47
1200,960,2160,0.555556,0.887,1.820600e+04,1.847146e-01,2.5837,1,4,2,872,40,47
1201,959,2160,0.556019,0.888,1.828172e+04,6.244016e-02,2.5903,0,0,42,871,40,47
1202,958,2160,0.556481,0.886,1.815475e+04,3.560500e-02,2.58,2,4,4,871,40,46
1203,957,2160,0.556944,0.887,1.811171e+04,1.321577e-02,2.6096,0,7,145,870,40,46
1204,956,2160,0.557407,0.886,1.816623e+04,1.659965e-02,2.5915,0,5,16,869,40,46
1205,955,2160,0.55787,0.886,1.822559e+04,9.855189e-03,2.5915,0,4,56,868,40,46
1206,954,2160,0.558333,0.886,1.826326e+04,1.572608e-02,2.583,0,2,21,867,40,46
1207,953,2160,0.558796,0.886,1.832779e+04,1.192468e-02,2.6174,0,0,8,866,40,46
1208,952,2160,0.559259,0.885,1.835951e+04,1.537947e-02,2.6024,0,3,100,865,40,46
1209,951,2160,0.559722,0.888,1.837974e+04,2.252732e-02,2.6351,0,8,122,864,40,46
1210,950,2160,0.560185,0.889,1.845042e+04,1.743351e-02,2.5949,0,4,65,863,40,46
1211,949,2160,0.560648,0.888,1.854525e+04,2.195382e-02,2.6048,0,7,100,862,40,46
1212,948,2160,0.561111,0.887,1.855678e+04,6.638112e-03,2.6126,0,1,98,861,40,46
1213,947,2160,0.561574,0.888,1.860652e+04,1.358807e-02,2.5874,0,8,160,860,40,46
1214,946,2160,0.562037,0.888,1.864582e+04,2.926506e-02,2.5854,0,8,86,859,40,46
1215,945,2160,0.5625,0.887,1.868115e+04,1.521592e-02,2.6294,0,2,96,858,40,46
1216,944,2160,0.562963,0.887,1.874949e+04,3.094841e-02,2.5851,0,1,68,857,40,46
1217,943,2160,0.563426,0.886,1.887481e+04,1.176543e-02,2.6018,0,5,28,856,40,46
1218,942,2160,0.563889,0.886,1.888881e+04,2.381433e-02,2.654,0,4,57,855,40,46
1219,941,2160,0.564352,0.887,1.895715e+04,1.664147e-02,2.6368,0,3,8,854,40,46
1220,940,2160,0.564815,0.886,1.900057e+04,1.239804e-02,2.5993,0,2,4,853,40,46
1221,939,2160,0.565278,0.885,1.905422e+04,1.879301e-02,2.5879,0,1,112,852,40,46
1222,938,2160,0.565741,0.886,1.907212e+04,6.291064e-02,2.5742,0,4,43,851,40,46
1223,937,2160,0.566204,0.886,1.907309e+04,2.015772e-02,2.6291,0,5,140,850,40,46
1224,936,2160,0.566667,0.885,1.914601e+04,1.510426e-02,2.6167,0,0,140,849,40,46
1225,935,2160,0.56713,0.885,1.912717e+04,2.002352e-02,2.5853,0,1,107,848,40,46
1226,934,2160,0.567593,0.887,1.922208e+04,1.777046e-02,2.6099,0,0,181,847,40,46
1227,933,2160,0.568056,0.886,1.926207e+04,1.739703e-02,2.6129,0,0,33,846,40,46
1228,932,2160,0.568519,0.886,1.929594e+04,3.153935e-02,2.6234,0,8,174,845,40,46
1229,931,2160,0.568981,0.885,1.933975e+04,3.180399e-02,2.5861,0,8,48,844,40,46
1230,930,2160,0.569444,0.886,1.953528e+04,5.143741e-03,2.5809,0,4,98,843,40,46
1231,929,2160,0.569907,0.886,1.959045e+04,3.870852e-03,2.5889,0,0,98,842,40,46
1232,928,2160,0.57037,0.886,1.961988e+04,1.523502e-02,2.592,0,7,14,841,40,46
1233,927,2160,0.570833,0.886,1.971291e+04,1.481697e-02,2.5891,0,5,14,840,40,46
1234,926,2160,0.571296,0.886,1.975243e+04,1.829970e-02,2.6005,0,5,7,839,40,46
1235,925,2160,0.571759,0.884,1.985379e+04,1.917758e-02,2.6145,0,0,13,838,40,46
1236,924,2160,0.572222,0.884,1.989094e+04,1.800364e-02,2.5924,0,8,137,837,40,46
1237,923,2160,0.572685,0.884,1.999785e+04,3.009602e-02,2.6479,0,5,47,836,40,46
1238,922,2160,0.573148,0.886,2.011471e+04,2.247809e-02,2.5989,0,0,81,835,40,46
1239,921,2160,0.573611,0.887,2.017690e+04,1.658306e-02,2.6675,0,0,25,834,40,46
1240,920,2160,0.574074,0.883,2.024570e+04,4.035870e-03,2.6635,0,5,25,833,40,46
1241,919,2160,0.574537,0.884,2.029024e+04,2.355086e-02,2.5946,0,4,39,832,40,46
1242,918,2160,0.575,0.884,2.036013e+04,1.192477e-02,2.5952,0,4,96,831,40,46
1243,917,2160,0.575463,0.883,2.046472e+04,2.016198e-02,2.5841,0,7,117,830,40,46
1244,916,2160,0.575926,0.884,2.052513e+04,1.252466e-02,2.5953,0,7,141,829,40,46
1245,915,2160,0.576389,0.885,2.058023e+04,1.003166e-02,2.586,0,9,43,828,40,46
1246,914,2160,0.576852,0.885,2.067228e+04,1.974704e-02,2.6223,0,0,122,827,40,46
1247,913,2160,0.577315,0.886,2.077203e+04,1.868670e-02,2.5819,0,8,129,826,40,46
1248,912,2160,0.577778,0.887,2.086086e+04,1.316678e-02,2.5933,0,7,129,825,40,46
1249,911,2160,0.578241,0.887,2.091903e+04,1.586114e-02,2.6128,0,8,151,824,40,46
1250,910,2160,0.578704,0.888,2.095032e+04,1.263047e-02,2.5912,0,1,27,823,40,46
1251,909,2160,0.579167,0.888,2.102449e+04,1.014512e-02,2.5928,0,2,194,822,40,46
1252,908,2160,0.57963,0.888,2.106375e+04,1.255478e-02,2.5954,0,2,181,821,40,46
1253,907,2160,0.580093,0.888,2.110781e+04,3.255697e-02,2.584,0,8,186,820,40,46
1254,906,2160,0.580556,0.889,2.108370e+04,1.112154e-02,2.5805,0,5,186,819,40,46
1255,905,2160,0.581019,0.888,2.111646e+04,2.239071e-02,2.5721,0,0,52,818,40,46
1256,904,2160,0.581481,0.889,2.118265e+04,2.028020e-02,2.5842,0,7,53,817,40,46
1257,903,2160,0.581944,0.889,2.124359e+04,1.228199e-02,2.5918,0,8,166,816,40,46
1258,902,2160,0.582407,0.889,2.134746e+04,6.784462e-03,2.5867,0,4,167,815,40,46
1259,901,2160,0.58287,0.89,2.142123e+04,2.256113e-02,2.5793,0,2,86,814,40,46
1260,900,2160,0.583333,0.89,2.146768e+04,3.521416e-02,2.6221,0,2,106,813,40,46
1261,899,2160,0.583796,0.887,2.154771e+04,2.512941e-02,2.5935,0,4,106,812,40,46
1262,898,2160,0.584259,0.889,2.159198e+04,1.762050e-02,2.5949,0,7,70,811,40,46
1263,897,2160,0.584722,0.889,2.169130e+04,1.319741e-02,2.5951,0,8,168,810,40,46
1264,896,2160,0.585185,0.89,2.175969e+04,3.074172e-02,2.5817,0,4,120,809,40,46
1265,895,2160,0.585648,0.889,2.182882e+04,1.143924e-02,2.5874,0,2,120,808,40,46
1266,894,2160,0.586111,0.888,2.184239e+04,2.430465e-02,2.5817,0,8,127,807,40,46
1267,893,2160,0.586574,0.888,2.192149e+04,1.488641e-02,2.5906,0,8,55,806,40,46
1268,892,2160,0.587037,0.888,2.198882e+04,2.211297e-02,2.5745,0,0,70,805,40,46
1269,891,2160,0.5875,0.89,2.206312e+04,2.454033e-02,2.6104,0,2,78,804,40,46
1270,890,2160,0.587963,0.89,2.223994e+04,2.229385e-02,2.6467,0,1,151,803,40,46
1271,889,2160,0.588426,0.89,2.233928e+04,2.674306e-02,2.5871,0,5,151,802,40,46
1272,888,2160,0.588889,0.889,2.234785e+04,2.261800e-02,2.6043,0,0,104,801,40,46
1273,887,2160,0.589352,0.89,2.244756e+04,8.411224e-03,2.5857,0,1,17,800,40,46
1274,886,2160,0.589815,0.889,2.253286e+04,2.413320e-02,2.5949,0,4,5,799,40,46
1275,885,2160,0.590278,0.888,2.275878e+04,2.149936e-02,2.5984,0,0,159,798,40,46
1276,884,2160,0.590741,0.885,2.288929e+04,2.128926e-02,2.578,0,4,166,797,40,46
1277,883,2160,0.591204,0.885,2.308390e+04,1.692211e-02,2.6885,0,9,158,796,40,46
1278,882,2160,0.591667,0.884,2.319912e+04,1.460988e-02,2.5778,0,3,178,795,40,46
1279,881,2160,0.59213,0.884,2.330002e+04,3.206382e-02,2.5826,0,8,58,794,40,46
1280,880,2160,0.592593,0.881,2.336916e+04,2.515280e-02,2.5766,0,7,58,793,40,46
1281,879,2160,0.593056,0.883,2.344546e+04,2.111998e-02,2.5914,0,7,63,792,40,46
1282,878,2160,0.593519,0.883,2.349007e+04,1.228975e-02,2.6222,0,5,194,791,40,46
1283,877,2160,0.593981,0.883,2.362477e+04,5.557676e-03,2.5929,0,8,194,790,40,46
1284,876,2160,0.594444,0.883,2.365534e+04,2.900055e-02,2.5824,0,0,66,789,40,46
1285,875,2160,0.594907,0.881,2.367517e+04,6.565716e-02,2.5775,0,0,175,788,40,46
1286,874,2160,0.59537,0.881,2.402857e+04,5.366728e-02,2.5891,0,3,139,787,40,46
1287,873,2160,0.595833,0.883,2.417859e+04,2.869251e-02,2.5801,0,7,139,786,40,46
1288,872,2160,0.596296,0.884,2.415234e+04,2.666198e-02,2.6359,0,9,139,785,40,46
1289,871,2160,0.596759,0.885,2.415774e+04,2.767554e-01,2.604,1,5,8,785,39,46
1290,870,2160,0.597222,0.882,2.655657e+04,6.439029e-02,2.6006,0,0,90,784,39,46
1291,869,2160,0.597685,0.878,2.684312e+04,2.617704e-02,2.63,0,2,92,783,39,46
1292,868,2160,0.598148,0.879,2.704602e+04,8.177994e-02,2.5799,2,8,5,783,39,45
1293,867,2160,0.598611,0.881,2.749408e+04,1.404868e-01,2.5761,0,0,186,782,39,45
1294,866,2160,0.599074,0.882,2.697330e+04,8.474512e-02,2.5882,2,7,9,782,39,44
1295,865,2160,0.599537,0.883,2.680100e+04,7.933714e-02,2.5953,0,9,166,781,39,44
1296,864,2160,0.6,0.884,2.688379e+04,6.576602e-02,2.5937,1,2,3,781,38,44
1297,863,2160,0.600463,0.882,2.704023e+04,3.136719e-02,2.5855,0,7,151,780,38,44
1298,862,2160,0.600926,0.882,2.717996e+04,1.574406e-02,2.6158,0,1,189,779,38,44
1299,861,2160,0.601389,0.881,2.731457e+04,1.403507e-02,2.6055,0,0,187,778,38,44
1300,860,2160,0.601852,0.88,2.744021e+04,3.306008e-02,2.5899,0,4,159,777,38,44
1301,859,2160,0.602315,0.88,2.753684e+04,2.054992e-02,2.5844,0,1,5,776,38,44
1302,858,2160,0.602778,0.88,2.768138e+04,1.879664e-02,2.5897,0,1,102,775,38,44
1303,857,2160,0.603241,0.879,2.781709e+04,6.127005e-02,2.61,0,8,105,774,38,44
1304,856,2160,0.603704,0.881,2.807898e+04,1.047237e-01,2.582,2,7,8,774,38,43
1305,855,2160,0.604167,0.882,2.871593e+04,1.313148e-02,2.5898,0,1,83,773,38,43
1306,854,2160,0.60463,0.882,2.882103e+04,1.983476e-02,2.6186,0,0,129,772,38,43
1307,853,2160,0.605093,0.881,2.895160e+04,2.652564e-02,2.6011,0,9,89,771,38,43
1308,852,2160,0.605556,0.879,2.926896e+04,3.163248e-02,2.6388,0,4,104,770,38,43
1309,851,2160,0.606019,0.881,2.940566e+04,5.525234e-02,2.585,0,4,146,769,38,43
1310,850,2160,0.606481,0.882,2.986743e+04,5.364254e-02,2.6091,1,2,8,769,37,43
1311,849,2160,0.606944,0.885,3.030304e+04,7.033882e-02,2.5927,2,3,1,769,37,42
1312,848,2160,0.607407,0.883,3.067768e+04,9.154259e-03,2.6153,0,9,94,768,37,42
1313,847,2160,0.60787,0.882,3.071126e+04,1.128078e-02,2.632,0,0,190,767,37,42
1314,846,2160,0.608333,0.883,3.079667e+04,1.490134e-02,2.6322,0,0,65,766,37,42
1315,845,2160,0.608796,0.88,3.083567e+04,1.374623e-02,2.6168,0,0,174,765,37,42
1316,844,2160,0.609259,0.879,3.092276e+04,1.454389e-02,2.6042,0,0,147,764,37,42
1317,843,2160,0.609722,0.881,3.097976e+04,1.403982e-02,2.6015,0,0,63,763,37,42
1318,842,2160,0.610185,0.88,3.106792e+04,2.857709e-02,2.5966,0,4,35,762,37,42
1319,841,2160,0.610648,0.878,3.123490e+04,2.936840e-02,2.577,0,8,33,761,37,42
1320,840,2160,0.611111,0.878,3.120392e+04,4.957958e-03,2.6057,0,3,33,760,37,42
1321,839,2160,0.611574,0.878,3.121766e+04,3.174009e-02,2.5813,0,4,145,759,37,42
1322,838,2160,0.612037,0.876,3.149341e+04,2.143565e-02,2.6533,0,0,176,758,37,42
1323,837,2160,0.6125,0.879,3.150026e+04,1.303979e-02,2.5993,0,8,20,757,37,42
1324,836,2160,0.612963,0.879,3.159927e+04,1.332538e-02,2.5828,0,7,171,756,37,42
1325,835,2160,0.613426,0.878,3.165466e+04,1.648908e-02,2.5768,0,7,149,755,37,42
1326,834,2160,0.613889,0.878,3.176479e+04,1.754538e-02,2.5837,0,0,53,754,37,42
1327,833,2160,0.614352,0.878,3.187793e+04,2.273331e-02,2.5868,0,4,177,753,37,42
1328,832,2160,0.614815,0.877,3.190975e+04,1.034804e-02,2.6026,0,5,177,752,37,42
1329,831,2160,0.615278,0.878,3.193194e+04,1.195972e-02,2.5826,0,7,30,751,37,42
1330,830,2160,0.615741,0.877,3.197065e+04,2.271102e-02,2.5854,0,7,81,750,37,42
1331,829,2160,0.616204,0.877,3.201676e+04,4.460895e-02,2.5832,0,1,77,749,37,42
1332,828,2160,0.616667,0.881,3.240993e+04,1.825141e-02,2.6114,0,1,185,748,37,42
1333,827,2160,0.61713,0.88,3.257725e+04,1.419511e-01,2.5855,0,4,144,747,37,42
1334,826,2160,0.617593,0.881,3.402957e+04,1.527193e-02,2.6091,0,5,163,746,37,42
1335,825,2160,0.618056,0.88,3.413676e+04,5.949592e-02,2.5826,0,3,72,745,37,42
1336,824,2160,0.618519,0.88,3.437257e+04,1.172251e-02,2.5827,0,2,72,744,37,42
1337,823,2160,0.618981,0.879,3.436245e+04,1.663148e-02,2.6155,0,7,43,743,37,42
1338,822,2160,0.619444,0.879,3.442983e+04,1.871978e-02,2.6117,0,4,164,742,37,42
1339,821,2160,0.619907,0.879,3.455534e+04,1.263582e-02,2.607,0,3,14,741,37,42
1340,820,2160,0.62037,0.88,3.469920e+04,1.581108e-02,2.6121,0,0,109,740,37,42
1341,819,2160,0.620833,0.879,3.477841e+04,1.254939e-02,2.6566,0,1,45,739,37,42
1342,818,2160,0.621296,0.88,3.492324e+04,1.754016e-02,2.6119,0,1,52,738,37,42
1343,817,2160,0.621759,0.879,3.507349e+04,1.096191e-02,2.5824,0,8,9,737,37,42
1344,816,2160,0.622222,0.879,3.516205e+04,1.045887e-02,2.6171,0,8,29,736,37,42
1345,815,2160,0.622685,0.878,3.528478e+04,1.374849e-02,2.5796,0,2,153,735,37,42
1346,814,2160,0.623148,0.878,3.533852e+04,2.289109e-02,2.5911,0,1,123,734,37,42
1347,813,2160,0.623611,0.879,3.531932e+04,1.418424e-02,2.6244,0,2,70,733,37,42
1348,812,2160,0.624074,0.879,3.542309e+04,2.760595e-02,2.5897,0,4,22,732,37,42
1349,811,2160,0.624537,0.88,3.554181e+04,2.086690e-02,2.6122,0,0,78,731,37,42
1350,810,2160,0.625,0.878,3.555685e+04,1.889352e-02,2.5872,0,0,150,730,37,42
1351,809,2160,0.625463,0.881,3.563853e+04,2.602452e-02,2.6356,0,9,116,729,37,42
1352,808,2160,0.625926,0.878,3.578632e+04,2.833460e-02,2.6201,0,2,1,728,37,42
1353,807,2160,0.626389,0.88,3.589567e+04,1.571837e-01,2.5817,1,4,4,728,36,42
1354,806,2160,0.626852,0.887,3.656242e+04,9.080328e-02,2.5755,0,0,47,727,36,42
1355,805,2160,0.627315,0.886,3.639540e+04,4.127160e-02,2.6124,0,4,118,726,36,42
1356,804,2160,0.627778,0.884,3.634996e+04,2.269057e-02,2.594,0,3,157,725,36,42
1357,803,2160,0.628241,0.886,3.641280e+04,4.647575e-02,2.6259,0,1,180,724,36,42
1358,802,2160,0.628704,0.886,3.655463e+04,1.335011e-02,2.6265,0,8,6,723,36,42
1359,801,2160,0.629167,0.886,3.662952e+04,9.336759e-03,2.6675,0,7,97,722,36,42
1360,800,2160,0.62963,0.886,3.667547e+04,3.358552e-02,2.5916,0,8,156,721,36,42
1361,799,2160,0.630093,0.889,3.672751e+04,1.716376e-02,2.6077,0,7,156,720,36,42
1362,798,2160,0.630556,0.887,3.677810e+04,5.234125e-02,2.5924,0,3,156,719,36,42
