epoch,train_acc,test_acc,train_loss,epoch_time_s
401,0.8813,0.87,0.042078,0.003
402,0.8815,0.863,0.041695,0.003
403,0.8794,0.866,0.041678,0.003
404,0.8806,0.865,0.042069,0.003
405,0.8818,0.869,0.041606,0.003
406,0.8818,0.875,0.041204,0.003
407,0.8813,0.877,0.04156,0.003
408,0.8824,0.878,0.041169,0.003
409,0.8812,0.868,0.041347,0.003
410,0.8817,0.874,0.041167,0.003
411,0.883,0.877,0.041059,0.003
412,0.8821,0.869,0.041074,0.003
413,0.8826,0.875,0.041148,0.003
414,0.8837,0.872,0.04115,0.003
415,0.8789,0.868,0.041776,0.003
416,0.88,0.869,0.042198,0.003
417,0.8829,0.87,0.040928,0.003
418,0.8813,0.86,0.041717,0.003
419,0.885,0.874,0.040773,0.003
420,0.8836,0.874,0.040953,0.003
421,0.8849,0.875,0.04079,0.004
422,0.882,0.875,0.041681,0.003
423,0.8855,0.868,0.040764,0.003
424,0.8846,0.876,0.040762,0.003
425,0.8832,0.871,0.040957,0.003
426,0.8835,0.874,0.040826,0.003
427,0.8823,0.867,0.041138,0.003
428,0.8845,0.872,0.040506,0.003
429,0.8835,0.878,0.040985,0.003
430,0.8835,0.872,0.040528,0.003
431,0.8797,0.873,0.041094,0.003
432,0.887,0.875,0.040322,0.003
433,0.8834,0.87,0.040766,0.003
434,0.8875,0.879,0.040154,0.003
435,0.8815,0.865,0.040905,0.003
436,0.8844,0.876,0.040505,0.003
437,0.8823,0.87,0.040775,0.003
438,0.8863,0.872,0.040346,0.003
439,0.882,0.862,0.041619,0.003
440,0.8848,0.869,0.040631,0.003
441,0.8829,0.875,0.040511,0.003
442,0.8851,0.868,0.040504,0.003
443,0.8853,0.875,0.040184,0.003
444,0.8836,0.867,0.04088,0.003
445,0.8854,0.87,0.040465,0.003
446,0.8875,0.874,0.039926,0.003
447,0.886,0.875,0.040132,0.003
448,0.8852,0.868,0.040388,0.003
449,0.8872,0.873,0.040235,0.003
450,0.8862,0.876,0.040364,0.003
451,0.8838,0.866,0.040449,0.003
452,0.8835,0.864,0.040459,0.003
453,0.8829,0.863,0.040247,0.003
454,0.8875,0.877,0.040032,0.003
455,0.8863,0.872,0.040413,0.003
456,0.887,0.881,0.04016,0.003
457,0.8866,0.876,0.039894,0.003
458,0.8886,0.876,0.03989,0.003
459,0.8853,0.869,0.04045,0.003
460,0.887,0.874,0.04014,0.003
461,0.8857,0.878,0.039936,0.003
462,0.8812,0.867,0.040998,0.003
463,0.8874,0.873,0.039986,0.003
464,0.8891,0.874,0.039577,0.003
465,0.8867,0.875,0.039798,0.003
466,0.8861,0.873,0.039846,0.003
467,0.8905,0.881,0.039401,0.003
468,0.8866,0.877,0.040016,0.003
469,0.889,0.876,0.039363,0.004
470,0.8897,0.876,0.039691,0.003
471,0.8895,0.871,0.039496,0.003
472,0.8906,0.883,0.039247,0.003
473,0.8912,0.874,0.039258,0.003
474,0.8876,0.872,0.039754,0.003
475,0.8906,0.884,0.039293,0.003
476,0.8898,0.873,0.039253,0.003
477,0.8889,0.872,0.03966,0.003
478,0.8879,0.875,0.039557,0.003
479,0.8886,0.874,0.039424,0.003
480,0.8905,0.874,0.038995,0.003
481,0.8879,0.873,0.039212,0.003
482,0.8907,0.873,0.039045,0.004
483,0.8874,0.872,0.039621,0.003
484,0.8884,0.872,0.039347,0.003
485,0.8885,0.874,0.039241,0.003
486,0.8867,0.878,0.039508,0.003
487,0.8923,0.878,0.038625,0.004
488,0.8875,0.873,0.039305,0.004
489,0.8906,0.874,0.038794,0.003
490,0.8897,0.875,0.038892,0.003
491,0.8914,0.877,0.038932,0.003
492,0.8891,0.875,0.038988,0.003
