step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
478,1782,2260,0.211504,0.142,3.063108e-05,1.980811e-03,0.4919,3.6587,0,4,23,1592,61,54,74
479,1781,2260,0.211947,0.142,3.068422e-05,1.963846e-03,0.49,3.6421,0,4,45,1591,61,54,74
480,1780,2260,0.212389,0.142,3.067305e-05,1.163245e-03,0.4836,3.6405,0,1,150,1590,61,54,74
481,1779,2260,0.212832,0.142,3.083144e-05,9.771055e-04,0.4948,3.6342,2,6,5,1590,61,53,74
482,1778,2260,0.213274,0.142,3.040709e-05,6.934453e-04,0.4888,3.6365,0,2,96,1589,61,53,74
483,1777,2260,0.213717,0.142,3.064688e-05,2.136953e-03,0.4788,3.6505,0,8,17,1588,61,53,74
484,1776,2260,0.214159,0.142,3.106050e-05,2.149972e-03,0.4881,3.6455,0,8,97,1587,61,53,74
485,1775,2260,0.214602,0.142,3.130016e-05,2.193182e-03,0.4914,3.6528,0,8,142,1586,61,53,74
486,1774,2260,0.215044,0.142,3.171359e-05,2.154951e-03,0.4769,3.6238,0,8,134,1585,61,53,74
487,1773,2260,0.215487,0.142,3.208944e-05,2.162207e-03,0.497,3.6459,0,8,73,1584,61,53,74
488,1772,2260,0.215929,0.142,3.264830e-05,2.163581e-03,0.4837,3.6464,0,8,59,1583,61,53,74
489,1771,2260,0.216372,0.142,3.301695e-05,6.810512e-04,0.4794,3.6319,0,6,73,1582,61,53,74
490,1770,2260,0.216814,0.142,3.243918e-05,2.011906e-03,0.4753,3.6453,0,4,136,1581,61,53,74
491,1769,2260,0.217257,0.142,3.267352e-05,1.081007e-03,0.4802,3.6412,0,0,27,1580,61,53,74
492,1768,2260,0.217699,0.142,3.260777e-05,1.106819e-03,0.4763,3.6322,0,0,83,1579,61,53,74
493,1767,2260,0.218142,0.142,3.251006e-05,1.185733e-03,0.4928,3.6415,1,2,5,1579,60,53,74
494,1766,2260,0.218584,0.142,3.308750e-05,1.200271e-03,0.4851,3.6351,0,1,117,1578,60,53,74
495,1765,2260,0.219027,0.142,3.312503e-05,2.250642e-03,0.4843,3.6383,0,8,50,1577,60,53,74
496,1764,2260,0.219469,0.142,3.363654e-05,2.291195e-03,0.4765,3.6324,0,8,195,1576,60,53,74
497,1763,2260,0.219912,0.142,3.411978e-05,2.261705e-03,0.4801,3.6495,0,8,101,1575,60,53,74
498,1762,2260,0.220354,0.142,3.460701e-05,2.307858e-03,0.4709,3.6472,0,8,28,1574,60,53,74
499,1761,2260,0.220796,0.142,3.504051e-05,1.113714e-03,0.4814,3.6429,0,0,98,1573,60,53,74
